# Gene Family	demo_Abundance-RPKs
UniRef90_R6RQA5|unclassified	11.1088433454
UniRef90_Q8A6N7	11.1020962409
UniRef90_Q8A6N7|unclassified	11.1020962409
UniRef90_W0U8W7	11.0937998724
UniRef90_W0U8W7|unclassified	11.0937998724
UniRef90_A0A173TXB4	11.0924181727
UniRef90_A0A173TXB4|unclassified	11.0924181727
UniRef90_W4PE61	11.0877324321
UniRef90_W4PE61|unclassified	11.0877324321
UniRef90_A0A108T4Q6	11.0761609920
UniRef90_A0A108T4Q6|unclassified	11.0761609920
UniRef90_R5B6K4	11.0633392661
UniRef90_R5B6K4|unclassified	11.0633392661
UniRef90_I3YL56	10.9977820288
UniRef90_I3YL56|unclassified	10.9977820288
UniRef90_W0U303	10.9789085406
UniRef90_W0U303|unclassified	10.9789085406
UniRef90_W0U357	10.9778032750
UniRef90_W0U357|unclassified	10.9778032750
UniRef90_R6T4B2	10.9301948012
UniRef90_R6T4B2|unclassified	10.9301948012
UniRef90_A0A1V6EQC6	10.9291062018
UniRef90_A0A1V6EQC6|unclassified	10.9291062018
UniRef90_R5BA61	10.9018917788
UniRef90_R5BA61|unclassified	10.9018917788
UniRef90_P53638	10.8996087332
UniRef90_P53638|unclassified	10.8996087332
UniRef90_W0U481	10.8990373252
UniRef90_W0U481|unclassified	10.8990373252
UniRef90_Q8A9X8	10.8905603192
UniRef90_Q8A9X8|unclassified	10.8905603192
UniRef90_R5V5A1	10.8890457723
UniRef90_R5V5A1|unclassified	10.8890457723
UniRef90_W0U6A5	10.8675063682
UniRef90_W0U6A5|unclassified	10.8675063682
UniRef90_A0A015QYZ1	10.8315423035
UniRef90_A0A015QYZ1|unclassified	10.8315423035
UniRef90_Q8A9S3	10.8168532174
UniRef90_Q8A9S3|unclassified	10.8168532174
UniRef90_W4PL04	10.7883660873
UniRef90_W4PL04|unclassified	10.7883660873
UniRef90_W0U7W9	10.7759644456
UniRef90_W0U7W9|unclassified	10.7759644456
UniRef90_R7KP31	10.7733082763
UniRef90_R7KP31|unclassified	10.7733082763
UniRef90_W4PGX3	10.7555750917
UniRef90_W4PGX3|unclassified	10.7555750917
UniRef90_A0A1G6G2X3	10.6527441176
UniRef90_A0A1G6G2X3|unclassified	10.6527441176
UniRef90_I3YIJ3	10.6453442916
UniRef90_I3YIJ3|unclassified	10.6453442916
UniRef90_A0A174DK04	10.6431243636
UniRef90_A0A174DK04|unclassified	10.6431243636
UniRef90_I3YQR2	10.6353112632
UniRef90_I3YQR2|unclassified	10.6353112632
UniRef90_A0A3C1Y8P4	10.6034840149
UniRef90_A0A3C1Y8P4|unclassified	10.6034840149
UniRef90_R6T573	10.6017260168
UniRef90_R6T573|unclassified	10.6017260168
UniRef90_A0A173VJK4	10.6007067138
UniRef90_A0A173VJK4|unclassified	10.6007067138
UniRef90_R5UI29	10.5967159446
UniRef90_R5UI29|unclassified	10.5967159446
UniRef90_A0A0N7J6Y3	10.5792832597
UniRef90_A0A0N7J6Y3|unclassified	10.5792832597
UniRef90_I9TKS1	10.5676386133
UniRef90_I9TKS1|unclassified	10.5676386133
UniRef90_K5CB35	10.5655710856
UniRef90_K5CB35|unclassified	10.5655710856
UniRef90_W0U348	10.5520311110
UniRef90_W0U348|unclassified	10.5520311110
UniRef90_E4MCA6	10.5241395511
UniRef90_E4MCA6|unclassified	10.5241395511
UniRef90_R5B7G6	10.5223937086
UniRef90_R5B7G6|unclassified	10.5223937086
UniRef90_R5UZR7	10.4979182900
UniRef90_R5UZR7|unclassified	10.4979182900
UniRef90_R5AW96	10.4578278531
UniRef90_R5AW96|unclassified	10.4578278531
UniRef90_E4MA64	10.4550263355
UniRef90_E4MA64|unclassified	10.4550263355
UniRef90_R6Z5U0	10.4447731276
UniRef90_R6Z5U0|unclassified	10.4447731276
UniRef90_A0A1C2BXP1	10.4367296110
UniRef90_A0A1C2BXP1|unclassified	10.4367296110
UniRef90_F3ZP98	10.4305832040
UniRef90_F3ZP98|unclassified	10.4305832040
UniRef90_W0U5E0	10.4300717461
UniRef90_W0U5E0|unclassified	10.4300717461
UniRef90_R5UF87	10.4186177652
UniRef90_R5UF87|unclassified	10.4186177652
UniRef90_I9UNY0	10.4078199117
UniRef90_I9UNY0|unclassified	10.4078199117
UniRef90_R5V853	10.3976279068
UniRef90_R5V853|unclassified	10.3976279068
UniRef90_R6XR51	10.3968842450
UniRef90_R6XR51|unclassified	10.3968842450
UniRef90_R6U924	10.3821250113
UniRef90_R6U924|unclassified	10.3821250113
UniRef90_Q8A8M0	10.3744821406
UniRef90_Q8A8M0|unclassified	10.3744821406
UniRef90_A0A139K278	10.3579102260
UniRef90_A0A139K278|unclassified	10.3579102260
UniRef90_R6TDI1	10.3174765012
UniRef90_R6TDI1|unclassified	10.3174765012
UniRef90_R5UIN1	10.3124562062
UniRef90_R5UIN1|unclassified	10.3124562062
UniRef90_D4VI58	10.3110549408
UniRef90_D4VI58|unclassified	10.3110549408
UniRef90_A0A139L0K4	10.2842731676
UniRef90_A0A139L0K4|unclassified	10.2842731676
UniRef90_A0A316MMW7	10.2586323833
UniRef90_A0A316MMW7|unclassified	10.2586323833
UniRef90_R5RB39	10.2125254196
UniRef90_R5RB39|unclassified	10.2125254196
UniRef90_Q8A0X7	10.2102327656
UniRef90_Q8A0X7|unclassified	10.2102327656
UniRef90_E5X245	10.1929030635
UniRef90_E5X245|unclassified	10.1929030635
UniRef90_R6U7P9	10.1695304286
UniRef90_R6U7P9|unclassified	10.1695304286
UniRef90_R5U9V4	10.1279715550
UniRef90_R5U9V4|unclassified	10.1279715550
UniRef90_W0U8S3	10.1052795205
UniRef90_W0U8S3|unclassified	10.1052795205
UniRef90_R6T445	10.1024450380
UniRef90_R6T445|unclassified	10.1024450380
UniRef90_I3YQL2	10.0922799332
UniRef90_I3YQL2|unclassified	10.0922799332
UniRef90_Q8A9V4	10.0885513855
UniRef90_Q8A9V4|unclassified	10.0885513855
UniRef90_W6P610	10.0847611082
UniRef90_W6P610|unclassified	10.0847611082
UniRef90_A0A380YYV6	10.0811316621
UniRef90_A0A380YYV6|unclassified	10.0811316621
UniRef90_Q8A329	10.0810918259
UniRef90_Q8A329|unclassified	10.0810918259
UniRef90_A0A174BII0	10.0726940732
UniRef90_A0A174BII0|unclassified	10.0726940732
UniRef90_R5UBZ6	10.0685486021
UniRef90_R5UBZ6|unclassified	10.0685486021
UniRef90_R6U2U9	10.0680837235
UniRef90_R6U2U9|unclassified	10.0680837235
UniRef90_R6TFP8	10.0639782774
UniRef90_R6TFP8|unclassified	10.0639782774
UniRef90_A0A139L152	10.0533866182
UniRef90_A0A139L152|unclassified	10.0533866182
UniRef90_A0A015R5N1	10.0021649708
UniRef90_A0A015R5N1|unclassified	10.0021649708
UniRef90_R6TDU3	9.9980540262
UniRef90_R6TDU3|unclassified	9.9980540262
UniRef90_A0A143XE50	9.9602155716
UniRef90_A0A143XE50|unclassified	9.9602155716
UniRef90_A0A015W9E6	9.9337748344
UniRef90_A0A015W9E6|unclassified	9.9337748344
UniRef90_I3YNQ9	9.8863422698
UniRef90_I3YNQ9|unclassified	9.8863422698
UniRef90_Q5LIL0	9.8772984298
UniRef90_Q5LIL0|unclassified	9.8772984298
UniRef90_R6T0U2	9.8746250995
UniRef90_R6T0U2|unclassified	9.8746250995
UniRef90_A0A396E9M3	9.8719507377
UniRef90_A0A396E9M3|unclassified	9.8719507377
UniRef90_W6P9A0	9.8237786251
UniRef90_W6P9A0|unclassified	9.8237786251
UniRef90_R6TGY5	9.8202679946
UniRef90_R6TGY5|unclassified	9.8202679946
UniRef90_D4IN24	9.8069341513
UniRef90_D4IN24|unclassified	9.8069341513
UniRef90_R5ATE1	9.7681934833
UniRef90_R5ATE1|unclassified	9.7681934833
UniRef90_R6Y224	9.7495744759
UniRef90_R6Y224|unclassified	9.7495744759
UniRef90_Q64YL9	9.7174514949
UniRef90_Q64YL9|unclassified	9.7174514949
UniRef90_R6TAT2	9.6994407514
UniRef90_R6TAT2|unclassified	9.6994407514
UniRef90_R6U5I3	9.6624062210
UniRef90_R6U5I3|unclassified	9.6624062210
UniRef90_R6SYD5	9.6601677195
UniRef90_R6SYD5|unclassified	9.6601677195
UniRef90_I3YKL6	9.6526877719
UniRef90_I3YKL6|unclassified	9.6526877719
UniRef90_R6TFG6	9.6505541322
UniRef90_R6TFG6|unclassified	9.6505541322
UniRef90_D4IQ62	9.6190026795
UniRef90_D4IQ62|unclassified	9.6190026795
UniRef90_W4UP02	9.6145672025
UniRef90_W4UP02|unclassified	9.6145672025
UniRef90_R5U216	9.6143028243
UniRef90_R5U216|unclassified	9.6143028243
UniRef90_R6T9J8	9.6141975492
UniRef90_R6T9J8|unclassified	9.6141975492
UniRef90_A0A1C6DCM8	9.5971405595
UniRef90_A0A1C6DCM8|unclassified	9.5971405595
UniRef90_W0U854	9.5969289827
UniRef90_W0U854|unclassified	9.5969289827
UniRef90_A0A1Q6EH92	9.5787126990
UniRef90_A0A1Q6EH92|unclassified	9.5787126990
UniRef90_Q89YZ6	9.5711351189
UniRef90_Q89YZ6|unclassified	9.5711351189
UniRef90_R6VRN9	9.5579586850
UniRef90_R6VRN9|unclassified	9.5579586850
UniRef90_W0U2K3	9.5283835236
UniRef90_W0U2K3|unclassified	9.5283835236
UniRef90_R6U6Y0	9.5241123496
UniRef90_R6U6Y0|unclassified	9.5241123496
UniRef90_A6KYK2	9.4919286558
UniRef90_A6KYK2|unclassified	9.4919286558
UniRef90_A0A0P0GIQ6	9.4766972560
UniRef90_A0A0P0GIQ6|unclassified	9.4766972560
UniRef90_R5UJZ5	9.4719075058
UniRef90_R5UJZ5|unclassified	9.4719075058
UniRef90_A0A173XV02	9.4667925161
UniRef90_A0A173XV02|unclassified	9.4667925161
UniRef90_R6SZ20	9.4576407357
UniRef90_R6SZ20|unclassified	9.4576407357
UniRef90_A0A0E2SPJ6	9.4573774138
UniRef90_A0A0E2SPJ6|unclassified	9.4573774138
UniRef90_W0U9H8	9.4562784586
UniRef90_W0U9H8|unclassified	9.4562784586
UniRef90_A0A174Q9Q0	9.4510674184
UniRef90_A0A174Q9Q0|unclassified	9.4510674184
UniRef90_A0A017NJ98	9.4435370694
UniRef90_A0A017NJ98|unclassified	9.4435370694
UniRef90_E4M7D5	9.4416705123
UniRef90_E4M7D5|unclassified	9.4416705123
UniRef90_R6TIH3	9.4185559443
UniRef90_R6TIH3|unclassified	9.4185559443
UniRef90_R6UA22	9.3857015967
UniRef90_R6UA22|unclassified	9.3857015967
UniRef90_W0U4N7	9.3842072150
UniRef90_W0U4N7|unclassified	9.3842072150
UniRef90_R6TID8	9.3821544997
UniRef90_R6TID8|unclassified	9.3821544997
UniRef90_A0A173W0R5	9.3730424725
UniRef90_A0A173W0R5|unclassified	9.3730424725
UniRef90_W0U2T0	9.3681349241
UniRef90_W0U2T0|unclassified	9.3681349241
UniRef90_A0A1Y4CCA4	9.3653863004
UniRef90_A0A1Y4CCA4|unclassified	9.3653863004
UniRef90_A0A174LC90	9.3392845067
UniRef90_A0A174LC90|unclassified	9.3392845067
UniRef90_R6TAQ5	9.3373111207
UniRef90_R6TAQ5|unclassified	9.3373111207
UniRef90_R6T0T5	9.3147877138
UniRef90_R6T0T5|unclassified	9.3147877138
UniRef90_A0A174FLM2	9.3127211205
UniRef90_A0A174FLM2|unclassified	9.3127211205
UniRef90_I3YLV1	9.2752720882
UniRef90_I3YLV1|unclassified	9.2752720882
UniRef90_E9SFE6	9.2736804118
UniRef90_E9SFE6|unclassified	9.2736804118
UniRef90_R6T0D0	9.2587991165
UniRef90_R6T0D0|unclassified	9.2587991165
UniRef90_W0U8H4	9.2479686816
UniRef90_W0U8H4|unclassified	9.2479686816
UniRef90_R7KGP0	9.2394328962
UniRef90_R7KGP0|unclassified	9.2394328962
UniRef90_W0U2W8	9.2259246809
UniRef90_W0U2W8|unclassified	9.2259246809
UniRef90_E6UBR9	9.2245371627
UniRef90_E6UBR9|unclassified	9.2245371627
UniRef90_W0U5S7	9.2118971601
UniRef90_W0U5S7|unclassified	9.2118971601
UniRef90_A0A1Y4HI45	9.2076069000
UniRef90_A0A1Y4HI45|unclassified	9.2076069000
UniRef90_A0A2V1IPG5	9.1881304385
UniRef90_A0A2V1IPG5|unclassified	9.1881304385
UniRef90_A0A143XUB5	9.1730046656
UniRef90_A0A143XUB5|unclassified	9.1730046656
UniRef90_R6TD26	9.1118747293
UniRef90_R6TD26|unclassified	9.1118747293
UniRef90_R5V1G3	9.1022002436
UniRef90_R5V1G3|unclassified	9.1022002436
UniRef90_A0A0E9FSE4	9.1011389628
UniRef90_A0A0E9FSE4|unclassified	9.1011389628
UniRef90_A0A0U1CTY2	9.0646061938
UniRef90_A0A0U1CTY2|unclassified	9.0646061938
UniRef90_J9G344	9.0537495779
UniRef90_J9G344|unclassified	9.0537495779
UniRef90_R5UKX1	9.0473460351
UniRef90_R5UKX1|unclassified	9.0473460351
UniRef90_R6T422	9.0285318656
UniRef90_R6T422|unclassified	9.0285318656
UniRef90_R6T433	9.0091506414
UniRef90_R6T433|unclassified	9.0091506414
UniRef90_A0A174ZVY0	8.9871047275
UniRef90_A0A174ZVY0|unclassified	8.9871047275
UniRef90_R6TGG6	8.9745628098
UniRef90_R6TGG6|unclassified	8.9745628098
UniRef90_R6U8T0	8.9709628837
UniRef90_R6U8T0|unclassified	8.9709628837
UniRef90_A0A1C6KZR4	8.9519400116
UniRef90_A0A1C6KZR4|unclassified	8.9519400116
UniRef90_R6U5B5	8.9319576729
UniRef90_R6U5B5|unclassified	8.9319576729
UniRef90_A0A174F9G9	8.9317997136
UniRef90_A0A174F9G9|unclassified	8.9317997136
UniRef90_R6Z5Y5	8.9156866090
UniRef90_R6Z5Y5|unclassified	8.9156866090
UniRef90_F0R8V8	8.9111158973
UniRef90_F0R8V8|unclassified	8.9111158973
UniRef90_D4VGF2	8.9073240423
UniRef90_D4VGF2|unclassified	8.9073240423
UniRef90_A0A174PW35	8.8847656478
UniRef90_A0A174PW35|unclassified	8.8847656478
UniRef90_R5V6Y7	8.8786442229
UniRef90_R5V6Y7|unclassified	8.8786442229
UniRef90_R6TBM3	8.8716514196
UniRef90_R6TBM3|unclassified	8.8716514196
UniRef90_A0A373XW46	8.8653263224
UniRef90_A0A373XW46|unclassified	8.8653263224
UniRef90_R6TDB0	8.8506289607
UniRef90_R6TDB0|unclassified	8.8506289607
UniRef90_R6T627	8.8340319826
UniRef90_R6T627|unclassified	8.8340319826
UniRef90_K1FTU8	8.8229284546
UniRef90_K1FTU8|unclassified	8.8229284546
UniRef90_I3YNX6	8.7636099803
UniRef90_I3YNX6|unclassified	8.7636099803
UniRef90_W0U961	8.7379543663
UniRef90_W0U961|unclassified	8.7379543663
UniRef90_R6SZ36	8.7287164535
UniRef90_R6SZ36|unclassified	8.7287164535
UniRef90_A0A0N7IA14	8.7264305424
UniRef90_A0A0N7IA14|unclassified	8.7264305424
UniRef90_R6U8Y4	8.7254382383
UniRef90_R6U8Y4|unclassified	8.7254382383
UniRef90_R5C7S1	8.7224049277
UniRef90_R5C7S1|unclassified	8.7224049277
UniRef90_R5U113	8.7125257127
UniRef90_R5U113|unclassified	8.7125257127
UniRef90_E4M8I3	8.7113806734
UniRef90_E4M8I3|unclassified	8.7113806734
UniRef90_R6TGZ8	8.7089047334
UniRef90_R6TGZ8|unclassified	8.7089047334
UniRef90_R6TCH8	8.7066948922
UniRef90_R6TCH8|unclassified	8.7066948922
UniRef90_K6BUU4	8.6775769108
UniRef90_K6BUU4|unclassified	8.6775769108
UniRef90_W0U2D3	8.6683030224
UniRef90_W0U2D3|unclassified	8.6683030224
UniRef90_R5UMK9	8.6662713941
UniRef90_R5UMK9|unclassified	8.6662713941
UniRef90_R6TDF6	8.6647539029
UniRef90_R6TDF6|unclassified	8.6647539029
UniRef90_A6KZL8	8.6542190268
UniRef90_A6KZL8|unclassified	8.6542190268
UniRef90_E4M8N0	8.6283944418
UniRef90_E4M8N0|unclassified	8.6283944418
UniRef90_A0A0P0FDT5	8.6046649278
UniRef90_A0A0P0FDT5|unclassified	8.6046649278
UniRef90_A0A358LYB7	8.5787245313
UniRef90_A0A358LYB7|unclassified	8.5787245313
UniRef90_R6T606	8.5573934029
UniRef90_R6T606|unclassified	8.5573934029
UniRef90_W0U6L7	8.5572268551
UniRef90_W0U6L7|unclassified	8.5572268551
UniRef90_A0A374E7K7	8.5335980553
UniRef90_A0A374E7K7|unclassified	8.5335980553
UniRef90_A0A174X494	8.5209530453
UniRef90_A0A174X494|unclassified	8.5209530453
UniRef90_W0U4G1	8.5176980435
UniRef90_W0U4G1|unclassified	8.5176980435
UniRef90_A0A143XTQ9	8.5073164130
UniRef90_A0A143XTQ9|unclassified	8.5073164130
UniRef90_A0A355Z8X4	8.5046681490
UniRef90_A0A355Z8X4|unclassified	8.5046681490
UniRef90_R6T0X2	8.4972012968
UniRef90_R6T0X2|unclassified	8.4972012968
UniRef90_W0U5L1	8.4904202483
UniRef90_W0U5L1|unclassified	8.4904202483
UniRef90_K1UR80	8.4745762712
UniRef90_K1UR80|unclassified	8.4745762712
UniRef90_W0U8W8	8.4639531666
UniRef90_W0U8W8|unclassified	8.4639531666
UniRef90_J9F6V6	8.4522414196
UniRef90_J9F6V6|unclassified	8.4522414196
UniRef90_R6SYQ9	8.4483213317
UniRef90_R6SYQ9|unclassified	8.4483213317
UniRef90_A0A174C1M5	8.4423286487
UniRef90_A0A174C1M5|unclassified	8.4423286487
UniRef90_E6SVH9	8.4325802432
UniRef90_E6SVH9|unclassified	8.4325802432
UniRef90_R6UA95	8.4092006325
UniRef90_R6UA95|unclassified	8.4092006325
UniRef90_A0A1Q6FSC7	8.4053727119
UniRef90_A0A1Q6FSC7|unclassified	8.4053727119
UniRef90_R5UTD2	8.3586768033
UniRef90_R5UTD2|unclassified	8.3586768033
UniRef90_W0U5V1	8.3279897627
UniRef90_W0U5V1|unclassified	8.3279897627
UniRef90_W0U763	8.2964130297
UniRef90_W0U763|unclassified	8.2964130297
UniRef90_D4IPD6	8.2862900358
UniRef90_D4IPD6|unclassified	8.2862900358
UniRef90_Q5LIX0	8.2821199059
UniRef90_Q5LIX0|unclassified	8.2821199059
UniRef90_R6TBH6	8.2777881652
UniRef90_R6TBH6|unclassified	8.2777881652
UniRef90_W4UZC3	8.2746857002
UniRef90_W4UZC3|unclassified	8.2746857002
UniRef90_R7LHM7	8.2686920922
UniRef90_R7LHM7|unclassified	8.2686920922
UniRef90_A0A139LCL3	8.2437235054
UniRef90_A0A139LCL3|unclassified	8.2437235054
UniRef90_A0A069D9R2	8.2189642212
UniRef90_A0A069D9R2|unclassified	8.2189642212
UniRef90_R5UAI5	8.1929544708
UniRef90_R5UAI5|unclassified	8.1929544708
UniRef90_E9SH89	8.1894123759
UniRef90_E9SH89|unclassified	8.1894123759
UniRef90_R6T5Z2	8.1806842101
UniRef90_R6T5Z2|unclassified	8.1806842101
UniRef90_R6T6A5	8.1786438139
UniRef90_R6T6A5|unclassified	8.1786438139
UniRef90_A0A351RNF8	8.1451277950
UniRef90_A0A351RNF8|unclassified	8.1451277950
UniRef90_W4PUK7	8.1330883141
UniRef90_W4PUK7|unclassified	8.1330883141
UniRef90_A0A016BTL1	8.1148797737
UniRef90_A0A016BTL1|unclassified	8.1148797737
UniRef90_R6SZ24	8.1028629230
UniRef90_R6SZ24|unclassified	8.1028629230
UniRef90_A5ZLN5	8.0998871330
UniRef90_A5ZLN5|unclassified	8.0998871330
UniRef90_A0A174RVT4	8.0976969101
UniRef90_A0A174RVT4|unclassified	8.0976969101
UniRef90_A0A377M3B1	8.0943570768
UniRef90_A0A377M3B1|unclassified	8.0943570768
UniRef90_A0A0P0EXK7	8.0588345517
UniRef90_A0A0P0EXK7|unclassified	8.0588345517
UniRef90_R6G581	8.0172630616
UniRef90_R6G581|unclassified	8.0172630616
UniRef90_A0A076IRH5	7.9830086761
UniRef90_A0A076IRH5|unclassified	7.9830086761
UniRef90_R5V827	7.9489018517
UniRef90_R5V827|unclassified	7.9489018517
UniRef90_R6TAE4	7.9396081598
UniRef90_R6TAE4|unclassified	7.9396081598
UniRef90_R5UL88	7.9284619311
UniRef90_R5UL88|unclassified	7.9284619311
UniRef90_R6T5F6	7.9276722283
UniRef90_R6T5F6|unclassified	7.9276722283
UniRef90_R6D591	7.9066480601
UniRef90_R6D591|unclassified	7.9066480601
UniRef90_A0A354HZS6	7.8969794458
UniRef90_A0A354HZS6|unclassified	7.8969794458
UniRef90_K5CB73	7.8905989199
UniRef90_K5CB73|unclassified	7.8905989199
UniRef90_A0A069D7Y9	7.8902945435
UniRef90_A0A069D7Y9|unclassified	7.8902945435
UniRef90_W0U6C5	7.8863699225
UniRef90_W0U6C5|unclassified	7.8863699225
UniRef90_A0A0P0M1C7	7.8692308069
UniRef90_A0A0P0M1C7|unclassified	7.8692308069
UniRef90_W0U4H1	7.8098916719
UniRef90_W0U4H1|unclassified	7.8098916719
UniRef90_W4P5N9	7.7822056217
UniRef90_W4P5N9|unclassified	7.7822056217
UniRef90_Q8A7T2	7.7504015122
UniRef90_Q8A7T2|unclassified	7.7504015122
UniRef90_R5UFJ0	7.7445568025
UniRef90_R5UFJ0|unclassified	7.7445568025
UniRef90_W4UX58	7.7331488007
UniRef90_W4UX58|unclassified	7.7331488007
UniRef90_R6T333	7.7304300449
UniRef90_R6T333|unclassified	7.7304300449
UniRef90_F3ZRA7	7.7228735399
UniRef90_F3ZRA7|unclassified	7.7228735399
UniRef90_W0U5T4	7.7105959437
UniRef90_W0U5T4|unclassified	7.7105959437
UniRef90_R6T3Y3	7.7093635089
UniRef90_R6T3Y3|unclassified	7.7093635089
UniRef90_W4PPM0	7.6996803854
UniRef90_W4PPM0|unclassified	7.6996803854
UniRef90_P45737	7.6757348484
UniRef90_P45737|unclassified	7.6757348484
UniRef90_A0A373VD55	7.6658066445
UniRef90_A0A373VD55|unclassified	7.6658066445
UniRef90_R5V2P6	7.6620940207
UniRef90_R5V2P6|unclassified	7.6620940207
UniRef90_R6T1H3	7.6493277184
UniRef90_R6T1H3|unclassified	7.6493277184
UniRef90_I3YM76	7.6464708364
UniRef90_I3YM76|unclassified	7.6464708364
UniRef90_W0U8E8	7.6454928839
UniRef90_W0U8E8|unclassified	7.6454928839
UniRef90_J9H4K5	7.6266129309
UniRef90_J9H4K5|unclassified	7.6266129309
UniRef90_W0U4D7	7.5874981921
UniRef90_W0U4D7|unclassified	7.5874981921
UniRef90_A0A354WVR7	7.5808314790
UniRef90_A0A354WVR7|unclassified	7.5808314790
UniRef90_R6THL4	7.5282898282
UniRef90_R6THL4|unclassified	7.5282898282
UniRef90_R6SYT8	7.5244952387
UniRef90_R6SYT8|unclassified	7.5244952387
UniRef90_U2E8L2	7.4633127138
UniRef90_U2E8L2|unclassified	7.4633127138
UniRef90_A0A1M5DBB0	7.4355814699
UniRef90_A0A1M5DBB0|unclassified	7.4355814699
UniRef90_D4VK29	7.4240576638
UniRef90_D4VK29|unclassified	7.4240576638
UniRef90_R6T9K5	7.4141981869
UniRef90_R6T9K5|unclassified	7.4141981869
UniRef90_U2DIG3	7.4136587611
UniRef90_U2DIG3|unclassified	7.4136587611
UniRef90_W4UMI6	7.4123912301
UniRef90_W4UMI6|unclassified	7.4123912301
UniRef90_R6U9T0	7.3891625616
UniRef90_R6U9T0|unclassified	7.3891625616
UniRef90_E6UBJ7	7.3877479986
UniRef90_E6UBJ7|unclassified	7.3877479986
UniRef90_A0A374BI89	7.3834967473
UniRef90_A0A374BI89|unclassified	7.3834967473
UniRef90_W0U5Y6	7.3710073710
UniRef90_W0U5Y6|unclassified	7.3710073710
UniRef90_Q8A6L7	7.3446046401
UniRef90_Q8A6L7|unclassified	7.3446046401
UniRef90_D4IQQ2	7.3179503463
UniRef90_D4IQQ2|unclassified	7.3179503463
UniRef90_A0A174C8U6	7.2772286937
UniRef90_A0A174C8U6|unclassified	7.2772286937
UniRef90_W4PE31	7.2673756269
UniRef90_W4PE31|unclassified	7.2673756269
UniRef90_R6TDD2	7.2572762182
UniRef90_R6TDD2|unclassified	7.2572762182
UniRef90_A0A359I7P6	7.2529301260
UniRef90_A0A359I7P6|unclassified	7.2529301260
UniRef90_W0U5R5	7.2478578362
UniRef90_W0U5R5|unclassified	7.2478578362
UniRef90_E4MEI0	7.1943759933
UniRef90_E4MEI0|unclassified	7.1943759933
UniRef90_Q8A2E8	7.1771883754
UniRef90_Q8A2E8|unclassified	7.1771883754
UniRef90_W4PEX1	7.1047537764
UniRef90_W4PEX1|unclassified	7.1047537764
UniRef90_I3YQJ9	7.0482849162
UniRef90_I3YQJ9|unclassified	7.0482849162
UniRef90_Q8A3X5	7.0468851568
UniRef90_Q8A3X5|unclassified	7.0468851568
UniRef90_I9JI51	7.0180110495
UniRef90_I9JI51|unclassified	7.0180110495
UniRef90_J9GFH5	6.9595794464
UniRef90_J9GFH5|unclassified	6.9595794464
UniRef90_A6KYH0	6.9467087895
UniRef90_A6KYH0|unclassified	6.9467087895
UniRef90_W0U830	6.9140715875
UniRef90_W0U830|unclassified	6.9140715875
UniRef90_W0U5K7	6.8965517241
UniRef90_W0U5K7|unclassified	6.8965517241
UniRef90_A0A359G334	6.8490230022
UniRef90_A0A359G334|unclassified	6.8490230022
UniRef90_A0A078PTQ9	6.8321293764
UniRef90_A0A078PTQ9|unclassified	6.8321293764
UniRef90_Q5LCI2	6.8311567851
UniRef90_Q5LCI2|unclassified	6.8311567851
UniRef90_R6U8N3	6.7999558143
UniRef90_R6U8N3|unclassified	6.7999558143
UniRef90_A0A373LKM7	6.7932902412
UniRef90_A0A373LKM7|unclassified	6.7932902412
UniRef90_R6TAS7	6.7796850852
UniRef90_R6TAS7|unclassified	6.7796850852
UniRef90_A0A1C5KR88	6.7434999050
UniRef90_A0A1C5KR88|unclassified	6.7434999050
UniRef90_R6TDG7	6.7274658559
UniRef90_R6TDG7|unclassified	6.7274658559
UniRef90_A0A173YZQ2	6.7045408748
UniRef90_A0A173YZQ2|unclassified	6.7045408748
UniRef90_W0U2K7	6.6791913518
UniRef90_W0U2K7|unclassified	6.6791913518
UniRef90_A0A069CWM4	6.6415291091
UniRef90_A0A069CWM4|unclassified	6.6415291091
UniRef90_I9AG41	6.5776905105
UniRef90_I9AG41|unclassified	6.5776905105
UniRef90_W0U812	6.5716450127
UniRef90_W0U812|unclassified	6.5716450127
UniRef90_I9RNX4	6.5461289732
UniRef90_I9RNX4|unclassified	6.5461289732
UniRef90_W0U5L2	6.4935064935
UniRef90_W0U5L2|unclassified	6.4935064935
UniRef90_I3YQW2	6.4807903098
UniRef90_I3YQW2|unclassified	6.4807903098
UniRef90_A0A174L571	6.4157016746
UniRef90_A0A174L571|unclassified	6.4157016746
UniRef90_A0A0N7J6S7	6.3656480860
UniRef90_A0A0N7J6S7|unclassified	6.3656480860
UniRef90_W4PGP6	6.2567773103
UniRef90_W4PGP6|unclassified	6.2567773103
UniRef90_A0A0P0L6V9	6.1901939199
UniRef90_A0A0P0L6V9|unclassified	6.1901939199
UniRef90_W0U7D9	6.1539511245
UniRef90_W0U7D9|unclassified	6.1539511245
UniRef90_R6TB93	6.1402128645
UniRef90_R6TB93|unclassified	6.1402128645
UniRef90_W4UMJ0	6.1378604263
UniRef90_W4UMJ0|unclassified	6.1378604263
UniRef90_A0A373Q357	6.1329694481
UniRef90_A0A373Q357|unclassified	6.1329694481
UniRef90_R6U439	6.0474342892
UniRef90_R6U439|unclassified	6.0474342892
UniRef90_A0A1M5C449	6.0341487480
UniRef90_A0A1M5C449|unclassified	6.0341487480
UniRef90_W0U7K1	5.9902508448
UniRef90_W0U7K1|unclassified	5.9902508448
UniRef90_A0A174KBT4	5.8843596215
